output_file,content_file,style_file,part,model_name,temperature,content_score,time_pitch_diff,onset.duration,onset.velocity,onset.drum_drums
Zilo.Verse-Teen Pop #4 in Bb.mapped.Verse.N_T09.mid,Zilo.Verse.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Verse,None,0.9,0.39637219390174605,0.8882137981974857,0.9878908017852852,0.65493292516302,0.0
Zilo.Verse-Synthwave #5 in Am.mapped.Verse.N_T09.mid,Zilo.Verse.mid,Synthwave #5 in Am.mapped.Verse.mid,Verse,None,0.9,0.3756216379502244,0.5746127404377984,0.9065342967243933,0.6427800462041356,0.22250618336725214
Zilo.Verse-Synthwave #2 in Gm.mapped.Verse.N_T09.mid,Zilo.Verse.mid,Synthwave #2 in Gm.mapped.Verse.mid,Verse,None,0.9,0.3962102636401405,0.6041293423786007,0.6988810998871463,0.5956452460090176,0.0
Zilo.Verse-Synthwave #3 in Bb.mapped.Verse.N_T09.mid,Zilo.Verse.mid,Synthwave #3 in Bb.mapped.Verse.mid,Verse,None,0.9,0.39666692868716696,0.5910531102940346,0.883598402652185,0.8248827898557431,0.06255432421712237
Zilo.Verse-Synthwave #6 in A.mapped.Verse.N_T09.mid,Zilo.Verse.mid,Synthwave #6 in A.mapped.Verse.mid,Verse,None,0.9,0.4457273039943105,0.7411335507998326,0.8821377718392664,0.734444394505674,0.0
Zilo.Verse-Synthwave #4 in Bb.mapped.Verse.N_T09.mid,Zilo.Verse.mid,Synthwave #4 in Bb.mapped.Verse.mid,Verse,None,0.9,0.4875720674683646,0.7126765203635445,0.6381707588833,0.8852486367067239,0.2672612419124245
Zilo.Verse-Alternative Hip Hop #2 in G#m.mapped.Verse.N_T09.mid,Zilo.Verse.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Verse,None,0.9,0.4523067037279781,0.5954114173932445,0.02854104631372323,0.5962121299135069,0.0
Zilo.Verse-Synthwave #5 in Am.mapped.Verse.N_T01.mid,Zilo.Verse.mid,Synthwave #5 in Am.mapped.Verse.mid,Verse,None,0.1,0.33981731653584213,0.588247859846427,0.9197620081174018,0.6514159962964954,0.21006959708296036
Zilo.Verse-Synthwave #6 in A.mapped.Verse.N_T01.mid,Zilo.Verse.mid,Synthwave #6 in A.mapped.Verse.mid,Verse,None,0.1,0.40264466413412175,0.7529319533186908,0.8553747612479374,0.7105058386780739,
Zilo.Verse-Synthwave #3 in Bb.mapped.Verse.N_T01.mid,Zilo.Verse.mid,Synthwave #3 in Bb.mapped.Verse.mid,Verse,None,0.1,0.3568577993477958,0.6147247689820957,0.9279112468132814,0.8205268949135107,0.0
Zilo.Verse-Synthwave #4 in Bb.mapped.Verse.N_T01.mid,Zilo.Verse.mid,Synthwave #4 in Bb.mapped.Verse.mid,Verse,None,0.1,0.46869717656632154,0.7086765090583156,0.5636597814352785,0.7905904605565002,
Zilo.Verse-Teen Pop #4 in Bb.mapped.Verse.N_T01.mid,Zilo.Verse.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Verse,None,0.1,0.37228056266216414,0.916143727301988,0.9860632805885544,0.650929274336155,0.0
Zilo.Verse-Synthwave #2 in Gm.mapped.Verse.N_T01.mid,Zilo.Verse.mid,Synthwave #2 in Gm.mapped.Verse.mid,Verse,None,0.1,0.379706800060016,0.5473092532407318,0.6510681030171471,0.6033763614478898,0.0
Zilo.Verse-Alternative Hip Hop #2 in G#m.mapped.Verse.N_T01.mid,Zilo.Verse.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Verse,None,0.1,0.4071059226590907,0.5899431170952648,0.022176702291319628,0.6331535598061461,
Zilo.Verse-Synthwave #2 in Gm.mapped.Verse.N_T06.mid,Zilo.Verse.mid,Synthwave #2 in Gm.mapped.Verse.mid,Verse,None,0.6,0.3865081415078884,0.5864854909401568,0.6987568880194732,0.6021283097140658,0.019048482943986533
Zilo.Verse-Teen Pop #4 in Bb.mapped.Verse.N_T06.mid,Zilo.Verse.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Verse,None,0.6,0.3776035096586155,0.9051264491945169,0.9872159312329448,0.6529937155197181,0.40269363312841455
Zilo.Verse-Alternative Hip Hop #2 in G#m.mapped.Verse.N_T06.mid,Zilo.Verse.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Verse,None,0.6,0.439923796980214,0.594381696354501,0.03150147787209456,0.6495255066747571,0.0
Zilo.Verse-Synthwave #6 in A.mapped.Verse.N_T06.mid,Zilo.Verse.mid,Synthwave #6 in A.mapped.Verse.mid,Verse,None,0.6,0.424486499830365,0.7630544722160784,0.8542158603786598,0.6975101556168041,0.12598815766974247
Zilo.Verse-Synthwave #4 in Bb.mapped.Verse.N_T06.mid,Zilo.Verse.mid,Synthwave #4 in Bb.mapped.Verse.mid,Verse,None,0.6,0.47919153219530297,0.690512375619248,0.5551164074741884,0.7306010139785178,0.0
Zilo.Verse-Synthwave #5 in Am.mapped.Verse.N_T06.mid,Zilo.Verse.mid,Synthwave #5 in Am.mapped.Verse.mid,Verse,None,0.6,0.3311234421793509,0.5881030697158693,0.9181380386850574,0.7346220083643572,0.2826134210271707
